question,doc_id,chunk_id
What was the latest event reported on the bounty board?,1111df1f,1111df1f_0
How many people have participated in the Get Off Your Butt & Work Off Event?,3c151f21,3c151f21_0
What feedback is being requested for the event mentioned in the document?,3c151f21,3c151f21_0
Which channels are mentioned as deleted in relation to the event participation?,3c151f21,3c151f21_0
What is the deadline for participation in the Seekers Alliance bounty-board raffle?,1c10db2c,1c10db2c_0
What is the prize being offered in the raffle for the winning faction?,1c10db2c,1c10db2c_0
How many people have already participated in the bounty-board event?,1c10db2c,1c10db2c_0
How many people have participated in the Get Off Your Butt & Work Off event?,d6e6b55e,d6e6b55e_0
What is the closing date for the Get Off Your Butt & Work Off event?,d6e6b55e,d6e6b55e_0
How many participants are associated with the entry 'der Leck' in the event?,d6e6b55e,d6e6b55e_0
What event has come to a close as mentioned in the document?,eb727d5a,eb727d5a_0
How many card packs will be raffled off to winning faction members?,eb727d5a,eb727d5a_0
What will be created tonight for the participants of the winning faction?,eb727d5a,eb727d5a_0
What is the total number of calories burned by the winning Faction in the March fitness event?,697b5723,697b5723_0
What prize will the 1st place winners of each Faction receive?,697b5723,697b5723_0
How long will the giveaway for the Galahad Faction be open?,697b5723,697b5723_0
Who won the March fitness event?,218425b4,218425b4_0
What reward did the winner of the March fitness event receive?,218425b4,218425b4_0
Where can the details about the card pack be found?,218425b4,218425b4_0
What should users send to receive updates on the bounty board?,d4de1b7e,d4de1b7e_0
Which channel should users use to provide their wallet addresses?,d4de1b7e,d4de1b7e_0
What is the purpose of sending wallet addresses in the context of the Seekers Alliance?,d4de1b7e,d4de1b7e_0
Who should send their wallet address in #open-a-ticket?,5ffccf4b,5ffccf4b_0
What is the purpose of sending the wallet address?,5ffccf4b,5ffccf4b_0
Which channel should be used to send the wallet address?,5ffccf4b,5ffccf4b_0
What is the amount of rewards received from BNB Chain for winning the hackathon?,864076ad,864076ad_0
What was the position achieved in the hackathon last month?,864076ad,864076ad_0
What event is being organized to celebrate the hackathon victory?,864076ad,864076ad_0
What type of content is featured in the latest bounty outlined in the document?,3530b4d1,3530b4d1_0
What is the purpose of completing the 5-minute quiz mentioned in the document?,3530b4d1,3530b4d1_0
Where should users go to complete the campaign for a raffle ticket NFT?,3530b4d1,3530b4d1_0
Who has joined the Seekers Alliance team?,bc01e8da,bc01e8da_0
What platform will Lucy be helping with?,bc01e8da,bc01e8da_0
What is Lucy's role in the team?,bc01e8da,bc01e8da_0
What date and time will the Faction details start to be unveiled?,08f982d2,08f982d2_0
What is the date and time of the event that participants can join after selecting a Faction?,08f982d2,08f982d2_0
What happens after a participant makes their choice of Faction in the Discord event?,08f982d2,08f982d2_0
What is the main subject of the Seekers Alliance document?,4e067376,4e067376_0
Which specific faction is introduced in the document?,4e067376,4e067376_0
What type of mysteries are suggested to be uncovered in relation to the Mahdia Alliance?,4e067376,4e067376_0
What is the name of the next faction being unveiled?,4dfc0aa5,4dfc0aa5_0
When is the next event scheduled to start?,4dfc0aa5,4dfc0aa5_0
What should users remember to check before the next event?,4dfc0aa5,4dfc0aa5_0
What is the significance of being an OG in the Seekers Alliance community?,209adf3f,209adf3f_0
What activities are suggested for Seekers to participate in to feel more included?,209adf3f,209adf3f_0
What incentives are offered to participants during the events and activities mentioned?,209adf3f,209adf3f_0
What is the start date and time for the 9 Days Tic-Tac-Toe Adventure event?,5975ff8f,5975ff8f_0
How long will the event last in terms of days?,5975ff8f,5975ff8f_0
What is the main activity that will culminate the daily quests during the adventure?,5975ff8f,5975ff8f_0
What must a user do if they do not have a Faction before they can apply to join one?,d7050f10,d7050f10_0
How long do quests remain open for participants to complete?,d7050f10,d7050f10_0
What determines which Faction claims the grid corresponding to a completed mission?,d7050f10,d7050f10_0
What was the completion rate for House Galahad on Day 1?,77c1d8bd,77c1d8bd_0
Which other alliances are mentioned as still having chances to win besides House Galahad?,77c1d8bd,77c1d8bd_0
Where can players find more information about the game's progress and updates?,77c1d8bd,77c1d8bd_0
Who won Day 2 of the event?,e7c37179,e7c37179_0
Which alliance has been recognized for their consistent participation in the daily quests?,e7c37179,e7c37179_0
What should participants do to help their faction win?,e7c37179,e7c37179_0
Which faction won the day 3 grid?,e6ac2824,e6ac2824_0
What are the names of the other two factions mentioned in the document?,e6ac2824,e6ac2824_0
Where can participants help their faction by completing tasks?,e6ac2824,e6ac2824_0
What is the main focus of the Day 4 results mentioned in the document?,a945d4b9,a945d4b9_0
What encouragement is given to participants after the Day 4 results?,a945d4b9,a945d4b9_0
What event is referenced that should not be wrapped up too quickly?,a945d4b9,a945d4b9_0
What specific tasks are the members of Mahdia Alliance being urged to complete?,3f7ca562,3f7ca562_0
What is the primary message being conveyed to Mahdia Alliance in the document?,3f7ca562,3f7ca562_0
Which house is mentioned as a competitor that House Galahad is urged to not allow to win?,3f7ca562,3f7ca562_0
Who was the winner of the 9 Days Tic-Tac-Toe Adventure event?,1b559684,1b559684_0
What is the prize for the winners of the event?,1b559684,1b559684_0
"How many winners will receive the Special Champion Prize, and what is the eligibility requirement for entering the special raffle?",1b559684,1b559684_0
What is the deadline for completing the quests in the Zeeker campaign?,7cf683bf,7cf683bf_0
What are participants encouraged to do to earn rewards?,7cf683bf,7cf683bf_0
What is the tone of urgency conveyed in the document regarding the completion of quests?,7cf683bf,7cf683bf_0
What event is currently happening related to the Zeeker campaign?,11074d29,11074d29_0
What prizes are awarded to the winners of the Seeker Alliance Card Pack?,11074d29,11074d29_0
How many Seeker Alliance Card Packs do the winners receive in the second category of prizes?,11074d29,11074d29_0
What is the final deadline for casting votes for the preferred sticker style?,deb2accb,deb2accb_0
"How many rounds are there in the Sticker Battle event, and how many stickers will be chosen as final winners from each Faction?",deb2accb,deb2accb_0
"When can a participant change their Faction during the campaign, and what are the consequences of changing it more than once?",deb2accb,deb2accb_0
What special role do all competitors earn in each round of the Seekers Alliance?,0ed84194,0ed84194_0
What prizes do the three winners of each round receive?,0ed84194,0ed84194_0
What is the deadline for changing Factions before the channel closes?,0ed84194,0ed84194_0
What is the deadline for completing and sharing the Van der Leck Family member sticker?,7b0a6f59,7b0a6f59_0
What traits do members of the Van der Leck family share according to the document?,7b0a6f59,7b0a6f59_0
What are the steps outlined for creating a Van der Leck Family member sticker?,7b0a6f59,7b0a6f59_0
What is the new deadline for submitting works?,c769b835,c769b835_0
Is the use of AI allowed for the submissions?,c769b835,c769b835_0
How many works must each Faction discuss to select for representation?,c769b835,c769b835_0
What date and time is the Food & Drink Quiz scheduled for?,39e6e825,39e6e825_0
"How many questions will be included in the quiz, and what is the time limit for each question?",39e6e825,39e6e825_0
What title will the highest-scoring participant receive after the quiz?,39e6e825,39e6e825_0
What is the deadline for voting on the stickers for the Van-der-Leck Family?,9ec45642,9ec45642_0
How many votes does each person get when selecting their favorite stickers?,9ec45642,9ec45642_0
What will happen to the top three stickers with the most votes?,9ec45642,9ec45642_0
What will the winners of the first round of the sticker battle receive?,89072b7e,89072b7e_0
What is the focus of the second round of the sticker battle?,89072b7e,89072b7e_0
When will more details about the sticker battle be provided?,89072b7e,89072b7e_0
What are the key characteristics of members of the Mahdia Alliance?,9e1c30a5,9e1c30a5_0
What is the deadline for completing and sharing the Mahdia Alliance member sticker?,9e1c30a5,9e1c30a5_0
What steps are suggested for creating a Mahdia Alliance sticker?,9e1c30a5,9e1c30a5_0
What is the theme for the next round of sticker creation in the Seekers Alliance?,89072b7e,89072b7e_0
When will more details about the House Galahad sticker creation be provided?,89072b7e,89072b7e_0
What will the winners of the sticker battle receive as prizes?,89072b7e,89072b7e_0
What are some characteristics of members of House Galahad?,c4627114,c4627114_0
What is the deadline for completing and sharing the House Galahad member sticker?,c4627114,c4627114_0
What steps should be taken after brainstorming sticker ideas for House Galahad?,c4627114,c4627114_0
What opportunity do members of House Galahad have due to their sticker creations?,d2162c72,d2162c72_0
When will the winning stickers be uploaded?,d2162c72,d2162c72_0
What special role will all competitors earn from participating in the Sticker Battle?,d2162c72,d2162c72_0
What type of rewards can participants earn by completing tasks with Seekers Alliance?,f5f6b363,f5f6b363_0
Where can users find the tasks to participate in the Seekers Alliance summer activities?,f5f6b363,f5f6b363_0
What is the overall theme of the Seekers Alliance bounty board announcement?,f5f6b363,f5f6b363_0
What is the deadline to join the special bonus raffle mentioned in the document?,4c4ed2ee,4c4ed2ee_0
What can participants win by joining the raffle?,4c4ed2ee,4c4ed2ee_0
Where can users find the stickers they created on the server?,4c4ed2ee,4c4ed2ee_0
What is the discount percentage available on chickens during the Chicken Month Special Offer?,0a0b74d6,0a0b74d6_0
What is the price of a chicken after the discount if the original price is $888?,0a0b74d6,0a0b74d6_0
What percentage of winning rate is required to unlock the Seeker achievement in cockfighting?,0a0b74d6,0a0b74d6_0
What is the required wallet to verify quests in the Seekers Alliance Galxe campaign?,d75de314,d75de314_0
Where can participants obtain $MOVE to complete the quest in the Movement-Aptos network?,d75de314,d75de314_0
What are the steps required to join a Faction in the Seekers Alliance universe?,d75de314,d75de314_0
What is the link to join the Seekers Alliance Discord?,d8fcd7b9,d8fcd7b9_0
Which social media platform should you follow for Movement Labs?,d8fcd7b9,d8fcd7b9_0
What is the hint provided for completing the 'Intro to Seekers Alliance' quiz?,d8fcd7b9,d8fcd7b9_0
What are the requirements for creating a meme for the Seekers Alliance quest?,45c85009,45c85009_0
What file type and dimensions are required for the stickers in the Seekers Alliance quest?,45c85009,45c85009_0
How many emojis must be created for the Seekers Alliance quest and what should their dimensions be?,45c85009,45c85009_0
What does the white check mark reaction signify regarding the work submitted?,89c909e6,89c909e6_0
What does the red cross reaction indicate about the work submitted?,89c909e6,89c909e6_0
What does the eyes crossed reaction imply about the originality of the work submitted?,89c909e6,89c909e6_0
What steps must be taken to boost the Seekers Alliance Discord server?,d75de314,d75de314_0
Where can users find the link to join a faction in the Seekers Alliance Discord?,d75de314,d75de314_0
What recognition do users receive after their server boost has been activated?,d75de314,d75de314_0
What are the steps required to qualify for the Critics Role in the Scholars Guild?,33adb491,33adb491_0
What specific criteria must be met for comments under the demo video to be verified in the Scholars Guild quest?,33adb491,33adb491_0
What actions must a user take to receive the role of streamer in the Creators Guild?,33adb491,33adb491_0
What specific quests were removed from the Explorers Guild based on community feedback?,0fc9e361,0fc9e361_0
What happens to the Movement credit and points for users who have already completed the removed quests?,0fc9e361,0fc9e361_0
Why does the Movement team discourage users from pursuing the Chatty quests going forward?,0fc9e361,0fc9e361_0
What is the duration of the Seekers Alliance Olympics event?,450aba5c,450aba5c_0
How are the representatives for each Faction selected in the Faction Pet Parade?,450aba5c,450aba5c_0
What scoring system is used for the winners of the Faction Pet Parade in the Seekers Alliance Olympics?,450aba5c,450aba5c_0
What faction won Mission 1 of the Seekers Alliance Olympics?,51e82d6d,51e82d6d_0
How many points did House Galahad earn for their victory in Mission 1?,51e82d6d,51e82d6d_0
When will Mission 2 be announced for the Seekers Alliance Olympics?,51e82d6d,51e82d6d_0
What is the objective of Mission 2 in the Seekers Alliance?,dc047a3e,dc047a3e_0
When will the quiz for Mission 2 be launched?,dc047a3e,dc047a3e_0
What points are awarded for different places in the scoring of the quiz?,dc047a3e,dc047a3e_0
Which alliance won the first mission in the Seekers Alliance Olympics?,df521cf1,df521cf1_0
How many points did the Mahdia Alliance earn for their victory in Mission 1?,df521cf1,df521cf1_0
Who secured third place in Mission 1 and what was their score?,df521cf1,df521cf1_0
What is the objective of Mission 3: Battle of the Bummers?,69c0c504,69c0c504_0
When does the submission period for Faction representatives start and end?,69c0c504,69c0c504_0
How are the winners determined in the Battle of the Bummers mission?,69c0c504,69c0c504_0
What is the objective of Mission 4 in the Seekers Alliance?,7dec0820,7dec0820_0
How many points does the 1st place faction earn during the Seekers Olympics Game Night?,7dec0820,7dec0820_0
When will the ultimate winning faction be announced?,7dec0820,7dec0820_0
Who claimed victory in Mission 3 of the Seekers Alliance Olympics?,235a7a18,235a7a18_0
What point total did the Mahdia Alliance achieve in Mission 3?,235a7a18,235a7a18_0
What place did House Galahad secure in Mission 3 and how many points did they earn?,235a7a18,235a7a18_0
What platforms will Seekers Alliance initially release on?,0b027b34,0b027b34_0
Is a Web3 wallet required to start playing Seekers Alliance?,0b027b34,0b027b34_0
When is the target release date for Seekers Alliance?,0b027b34,0b027b34_0
What are the benefits for community mods in the Seekers Alliance?,6ea93e87,6ea93e87_0
When will the Seekers Alliance inform potential community mods about recruitment?,6ea93e87,6ea93e87_0
Who can become a community mod for the Seekers Alliance?,6ea93e87,6ea93e87_0
What is the maximum number of Seekers that can receive the OG role upon completing the Galxe quest?,d13f9e52,d13f9e52_0
When does the Galxe survey task get uploaded to Galxe?,d13f9e52,d13f9e52_0
What is the time frame for completing the 5-min survey for Seekers Alliance?,d13f9e52,d13f9e52_0
What benefits are designated for OG Seekers in the Seekers Alliance?,b12e7c60,b12e7c60_0
What are the different language-specific roles mentioned in the document?,b12e7c60,b12e7c60_0
How is a Champion in the Seekers Alliance defined?,b12e7c60,b12e7c60_0
What is required for a Seeker to unlock the Treasure Seeker role?,ffbbb283,ffbbb283_0
Which group of Seekers is defined by a winning rate of 55% in the cockfight?,ffbbb283,ffbbb283_0
What roles are considered intermediary roles for verifying Movement Galxe quests?,ffbbb283,ffbbb283_0
What is the function of the YT and VT tokens in the Stable Jack protocol?,adba7bad,adba7bad_0
What specific asset does Stable Jack currently support and what are the plans for future asset support?,adba7bad,adba7bad_0
What is the current blockchain on which Stable Jack operates?,adba7bad,adba7bad_0
What actions must a user take to be eligible for Discount Tickets?,d259850c,d259850c_0
How is the individual allocation of rewards determined for Discount Tickets?,d259850c,d259850c_0
What are the possible outcomes for a user after purchasing governance tokens with Discount Tickets?,d259850c,d259850c_0
What are the benefits of the Discount Ticket model compared to the airdrop system?,e085db2b,e085db2b_0
How does the Discount Ticket system aim to eliminate the problems associated with airdrops?,e085db2b,e085db2b_0
In what way does the Discount Ticket system support long-term holders over mercenary capital and sybils?,e085db2b,e085db2b_0
What is the main difference between Discount Tickets and Airdrops as described in the document?,8cf5e69a,8cf5e69a_0
How do Discount Tickets incentivize long-term supporters compared to the traditional airdrop model?,8cf5e69a,8cf5e69a_0
What are some examples of protocols that have utilized airdrops and shown the system to be ineffective?,8cf5e69a,8cf5e69a_0
What problems did the rise of airdrops create for retail users according to the document?,4cc1b015,4cc1b015_0
Why are airdrops considered financially negative for protocols?,4cc1b015,4cc1b015_0
What are the main issues identified in the airdrop model that contribute to its unsustainability?,4cc1b015,4cc1b015_0
What are the contract addresses for $aUSD and $xAVAX according to the document?,e5c68236,e5c68236_0
What is the oracle address for $aUSD and $xAVAX?,e5c68236,e5c68236_0
Where can users find information about sAVAX Daily Rewards?,e5c68236,e5c68236_0
"What collateral does Stable Jack use to mint and redeem aUSD, and how does it differ from UST's collateral requirements?",258e48c3,258e48c3_0
How does the buffer mechanism in Stable Jack's CDP model enhance the protocol's scalability and capital efficiency?,258e48c3,258e48c3_0
In what way does aUSD's peg mechanism present advantages over UST's algorithmic stablecoin model?,258e48c3,258e48c3_0
What type of assets does Stable Jack use to derive yield for aUSD depositors?,258e48c3,258e48c3_1
How does the delta risk assumption for aUSD differ from that of UST?,258e48c3,258e48c3_1
What key advantage does aUSD have over UST regarding the sustainability of its peg and collateral risk?,258e48c3,258e48c3_1
What are the two products that Stable Jack divides AVAX collateral into?,bac954a4,bac954a4_0
What does NAV stand for and how is it defined in the context of aUSD and xAVAX?,bac954a4,bac954a4_0
What benefits does aUSD offer in comparison to traditional collateralized debt positions?,bac954a4,bac954a4_0
What are the main risks associated with holding aUSD/xAVAX?,bac954a4,bac954a4_1
What is the function of the Rebalance Pool in the Stable Jack protocol?,bac954a4,bac954a4_1
How does aUSD differ from algorithmic stablecoins like Luna's UST?,bac954a4,bac954a4_1
What is the expected effective leverage range for xAVAX according to the document?,3fe261b4,3fe261b4_0
"What yields can aUSD holders expect, and what is the anticipated range for this yield?",3fe261b4,3fe261b4_0
How is the aUSD price determined based on the collateral ratio (CR) values mentioned in the document?,3fe261b4,3fe261b4_0
What occurs to the value of xAVAX in the event of a significant flash crash in AVAX price?,d1712256,d1712256_0
How does the protocol respond if sAVAX depegs from AVAX by more than 1%?,d1712256,d1712256_0
What mechanisms are in place to protect holders of aUSD and xAVAX during an sAVAX depeg situation?,d1712256,d1712256_0
What is the purpose of the Rebalancing Pool in the Stable Jack protocol?,866704bc,866704bc_0
How do aUSD holders benefit from depositing their tokens in the Rebalancing Pool?,866704bc,866704bc_0
What happens to aUSD during stability mode according to the document?,866704bc,866704bc_0
What changes are made to the minting and redeeming rules in stability mode for aUSD?,797617f2,797617f2_0
What are the fees associated with xAVAX redemption in stability mode?,797617f2,797617f2_0
How does the stability mode aim to maintain the system's stability according to the document?,797617f2,797617f2_0
What is the threshold for activating the stability mode in the Stable Jack protocol?,72c2c3f4,72c2c3f4_0
What is the probability of a one-day price drop that would push the system CR to 100% if the protocol maintains a 160% ratio CR?,72c2c3f4,72c2c3f4_0
How does the current volatility of AVAX affect the management of the collateralization ratio (CR) in the future?,72c2c3f4,72c2c3f4_0
What is the total market cap of the stablecoin market according to the document?,f546124b,f546124b_0
How does Stable Jack aim to pioneer the stablecoin and LSTfi revolution in the Avalanche ecosystem?,f546124b,f546124b_0
What are the main problems identified in the stablecoin ecosystem related to the CDP model?,f546124b,f546124b_0
"What is the on-chain demand for leveraged AVAX as of December 26th, 2023?",f546124b,f546124b_1
How much supply of aUSD can reach if all leveraged AVAX demand is realized via Stable Jack?,f546124b,f546124b_1
What advantages does xAVAX provide compared to regular AVAX leverage?,f546124b,f546124b_1
What is the yield range that aUSD can generate for depositors in the Rebalance Pool?,bf611c44,bf611c44_0
How is aUSD collateralized to maintain its peg stability compared to other stablecoin models?,bf611c44,bf611c44_0
What are the advantages of using aUSD over USDC or USDT in terms of risk and costs?,bf611c44,bf611c44_0
What yields can aUSD users expect when using this stablecoin?,75632f0e,75632f0e_0
What characteristics make aUSD a preferred choice for users looking for a stablecoin?,75632f0e,75632f0e_0
What reasons do xAVAX traders have for preferring this option over traditional centralized exchanges?,75632f0e,75632f0e_0
What is the required collateralization ratio (CR) for the Stable Jack system to function correctly?,35fae915,35fae915_0
How does the supply of xAVAX affect the collateralization ratio and the stability of aUSD?,35fae915,35fae915_0
What happens to aUSD if the collateralization ratio falls to 100%?,35fae915,35fae915_0
What are the two tokens that $sAVAX collateral will be divided into after the launch of Stable Jack?,91efb9c5,91efb9c5_0
How does aUSD maintain its peg stability compared to other stablecoin models?,91efb9c5,91efb9c5_0
What advantages does xAVAX offer in terms of leverage compared to traditional perpetual contracts?,91efb9c5,91efb9c5_0
What are the advantages of holding xAVAX compared to traditional leveraged contracts?,91efb9c5,91efb9c5_1
How does xAVAX provide exposure to AVAX without incurring funding costs?,91efb9c5,91efb9c5_1
In what ways can xAVAX be utilized within DeFi activities for additional benefits?,91efb9c5,91efb9c5_1
What advantages do yield tokens from Stable Jack offer compared to traditional yield products?,c4e8d00c,c4e8d00c_0
How does Stable Jack facilitate leveraged positions on assets without the risk of liquidation?,c4e8d00c,c4e8d00c_0
In what ways do the discount tickets introduced by Stable Jack represent a new paradigm compared to traditional airdrops?,c4e8d00c,c4e8d00c_0
How does Stable Jack mitigate the risk of price divergence between futures and spot prices in crypto markets?,c4e8d00c,c4e8d00c_1
What type of users are likely to find leverage tokens attractive according to the document?,c4e8d00c,c4e8d00c_1
In what way do leverage tokens differ from traditional contracts in terms of risk for leveraged positions?,c4e8d00c,c4e8d00c_1
What determines the precise leverage that Volatile Token holders have at any given time?,79b84a47,79b84a47_0
How does the relative supply of Yield Token and Volatile Token affect the effective leverage?,79b84a47,79b84a47_0
What is the formula for calculating xAVAX Leverage according to the document?,79b84a47,79b84a47_0
How does the protocol maintain the stability of the Yield Token's value at $1?,4ac541e8,4ac541e8_0
What happens to the value of the Volatile Token when the price of the collateral asset increases by 10%?,4ac541e8,4ac541e8_0
"In the given examples, what is the total pool value of collateral assets after a 10% decrease in the collateral asset price?",4ac541e8,4ac541e8_0
What is the initial price of the Volatile Token at the genesis of the protocol?,4ac541e8,4ac541e8_1
How much collateral does User A receive when redeeming 1000 Yield Tokens?,4ac541e8,4ac541e8_1
What percentage did the price of the Volatile Token decrease after a 10% drop in the value of the collateral asset?,4ac541e8,4ac541e8_1
What are the two types of tokens that Stable Jack's smart contract divides collateral assets into?,0b37e9b9,0b37e9b9_0
How do Yield Token holders benefit from the structure of Stable Jack's product?,0b37e9b9,0b37e9b9_0
What types of assets can Stable Jack's structured products be used for?,0b37e9b9,0b37e9b9_0
What are the main accessibility issues for retail users regarding yield products in the current market?,abf9266f,abf9266f_0
How does the yield offered by T-bills compare to what is required to attract retail users to DeFi?,abf9266f,abf9266f_0
"What market size does the tokenization market expect to reach by 2030, and how does it compare to the current size of the yield and volatility markets in DeFi?",abf9266f,abf9266f_0
What types of assets can users trade on the Stable Jack platform?,e78bcd33,e78bcd33_0
How do the Yield Token and Volatility Token differ in their exposure to the collateral asset?,e78bcd33,e78bcd33_0
What is the significance of Discount Tickets in comparison to traditional airdrops?,e78bcd33,e78bcd33_0
What method is used to add liquidity to the WarpGate?,c0615ba6,c0615ba6_0
What are the required parameters to use the mintPosition method in WarpGate SDK?,c0615ba6,c0615ba6_0
How can a user remove liquidity from the WarpGate?,c0615ba6,c0615ba6_0
What parameters are required to remove liquidity using the removeLiquidity method?,c0615ba6,c0615ba6_1
What is the purpose of the increasePosition method and what parameters does it require?,c0615ba6,c0615ba6_1
How do you wrap tokens using the WarpGate SDK and what parameters are needed?,c0615ba6,c0615ba6_1
What parameters are required to get the position info using the getPositionInfo(...) method?,c0615ba6,c0615ba6_2
How can a user collect fees using the collectFees(...) method and what parameters are needed?,c0615ba6,c0615ba6_2
What is the output structure when calling the swap method in the WarpGate SDK?,c0615ba6,c0615ba6_2
What specific information is included in the output of the transaction (tx)?,c0615ba6,c0615ba6_3
What is the license type for the WarpGate SDK project?,c0615ba6,c0615ba6_3
How can contributors suggest improvements or report issues for the WarpGate SDK?,c0615ba6,c0615ba6_3
What are the fee tiers associated with WarpGate's services?,07590dd6,07590dd6_0
What should I do if my liquidity position goes out of range in the Exchange?,07590dd6,07590dd6_0
What factors influence the LP APR in WarpGate?,07590dd6,07590dd6_0
What is the purpose of the WarpGate DEX according to the document?,23d7ceb2,23d7ceb2_0
Which platform is WarpGate X specifically designed for?,23d7ceb2,23d7ceb2_0
What communication channels are mentioned for the WarpGate community?,23d7ceb2,23d7ceb2_0
What payment methods does Warp-ATM support for token purchases?,8ff45bf4,8ff45bf4_0
How does Warp-ATM simplify the onboarding process for Web2 users?,8ff45bf4,8ff45bf4_0
What is the primary goal of Warp-ATM in terms of user accessibility?,8ff45bf4,8ff45bf4_0
What feature does WarpBridge introduce to enhance asset transfer between networks and wallets?,ee59584c,ee59584c_0
Which two networks can users currently transfer assets between using WarpBridge?,ee59584c,ee59584c_0
How does the addition of WarpBridge improve user experience on the WarpGate DEX?,ee59584c,ee59584c_0
What key milestones are planned for WarpGate in Q4 2023?,34ac371f,34ac371f_0
What features are set to launch in Q2 2024 as part of WarpGate's development?,34ac371f,34ac371f_0
What is the significance of the WARP Token Launch scheduled for Q4 2024 according to the WarpGate roadmap?,34ac371f,34ac371f_0
"What score did WarpGate receive in their DEX audit, and what does that score signify?",d3c126a5,d3c126a5_0
How does WarpGate's approach to security compare to industry leaders like Uniswap and PancakeSwap?,d3c126a5,d3c126a5_0
What specific collaboration helped to fortify WarpGate's security posture according to the audit report?,d3c126a5,d3c126a5_0
What score did WarpGate Launchpad achieve after its audit by d3ploy?,b8e09c20,b8e09c20_0
Who conducted the audit for WarpGate Launchpad?,b8e09c20,b8e09c20_0
What is described as the first DEX on IMX for Gamers as per the document?,b8e09c20,b8e09c20_0
What technology does WarpGate use to add an extra layer of protection to its platform?,87d8b279,87d8b279_0
What were the standout scores achieved by WarpGate's DEX and Launchpad audits conducted by d3ploy and MH Ventures?,87d8b279,87d8b279_0
How does the SHIELD monitoring system contribute to the security of WarpGate's platform?,87d8b279,87d8b279_0
What is the primary target audience for the WarpGate Auto Airdrop feature?,44531874,44531874_0
How does the Auto Airdrop feature ensure the security of token distribution?,44531874,44531874_0
What specific advantages does the Auto Airdrop provide for token promotion on WarpGate?,44531874,44531874_0
What are the key aspects of the Inter-Game Exchange (IGE) introduced by WarpGate?,c5cfa16e,c5cfa16e_0
How does the Inter-Game Exchange aim to enhance player freedom within gaming worlds?,c5cfa16e,c5cfa16e_0
What potential benefits does the Inter-Game Exchange offer for the utilization of gaming assets?,c5cfa16e,c5cfa16e_0
What is the nominal fee required for creating a token on WarpGate?,043e57f4,043e57f4_0
What are the optional features that can be selected during the token creation process on WarpGate?,043e57f4,043e57f4_0
How can users set the maximum supply of their token when creating it on WarpGate?,043e57f4,043e57f4_0
What criteria must tokens meet to receive a verified badge on WarpGate?,11f00ecf,11f00ecf_0
How does the badging system on WarpGate impact user decision-making?,11f00ecf,11f00ecf_0
What types of tokens are categorized as unverified within the WarpGate badging system?,11f00ecf,11f00ecf_0
What percentage of the total initial token supply does the WarpGate Foundation automatically hold for any project created on their platform?,db1bd443,db1bd443_0
What is the primary purpose of the Anti-Rug Policy implemented by the WarpGate Foundation?,db1bd443,db1bd443_0
How does the WarpGate Foundation plan to use the tokens held as part of their Anti-Rug Policy?,db1bd443,db1bd443_0
What are the different types of auctions offered by WarpGate for Initial Farm Offerings (IFOs)?,5851be2f,5851be2f_0
What is the purpose of WarpGate's Hybrid Infrastructure in relation to IFO participation?,5851be2f,5851be2f_0
How can users create tokens without coding when participating in IFOs on WarpGate?,5851be2f,5851be2f_0
What technology does WarpGate's Zero-Code Token Creation utilize for instant deployment?,a15eb680,a15eb680_0
How does WarpGate ensure reliability and security during the token creation process?,a15eb680,a15eb680_0
What types of projects can users create tokens for using WarpGate's Zero-Code Token Creation?,a15eb680,a15eb680_0
What is the primary purpose of WarpGate's Initial Farm Offerings (IFOs)?,b8a1af2f,b8a1af2f_0
How can a project be launched through WarpGate's IFOs?,b8a1af2f,b8a1af2f_0
What features are mentioned that characterize WarpGate's IFO experience?,b8a1af2f,b8a1af2f_0
What are the different auction types offered by WarpGate?,097cb02c,097cb02c_0
What features does WarpGate's Hybrid Infrastructure include?,097cb02c,097cb02c_0
What is the status of the guide on how to participate in the Playable Auction?,097cb02c,097cb02c_0
What unique gaming element is integrated into the allocation distribution process of the WarpGate Playable Auction?,957c8df5,957c8df5_0
How do auctioneers influence the allocation distribution in the WarpGate Playable Auction?,957c8df5,957c8df5_0
What are the two allocation options available to participants in the WarpGate Playable Auction?,957c8df5,957c8df5_0
What types of auctions are available on WarpGate?,2d1cf747,2d1cf747_0
What is the overview of WarpGate's product offerings?,2d1cf747,2d1cf747_0
What features does WarpGate's Hybrid Infrastructure include?,2d1cf747,2d1cf747_0
What is the main feature that distinguishes the WarpGate Dutch Auction from traditional auction models?,b348f22b,b348f22b_0
How does a participant secure victory in a WarpGate Dutch Auction?,b348f22b,b348f22b_0
What strategy should participants employ when placing bids in a WarpGate Dutch Auction?,b348f22b,b348f22b_0
What is the transaction fee percentage that auction creators must pay on the total funds successfully auctioned on WarpGate?,7acc217c,7acc217c_0
How much do auction participants pay as a transaction fee for each transaction made during the auction on WarpGate?,7acc217c,7acc217c_0
What is the purpose of the auction fees collected on the WarpGate platform?,7acc217c,7acc217c_0
What should auction creators do to claim their tokens after the auction concludes?,cd115562,cd115562_0
How can auction participants claim their purchased tokens after the auction pool closes?,cd115562,cd115562_0
What happens if the auction creator has set a delay unlock time for the tokens?,cd115562,cd115562_0
What are the steps to participate in a fixed-price auction on WarpGate?,45cc416a,45cc416a_0
How can a user identify the current status of a fixed-price auction pool?,45cc416a,45cc416a_0
What options are available to users if they want to cancel their bid before the auction pool closes?,45cc416a,45cc416a_0
